SLC4A1,ALOX5,DDX11,NRXN3,CD44,KITLG,ASPM,STAG3,FCGR2B,GLI2,ARHGAP15,SPAG5,ICAM1,APOL1,CORO1A,CD33,ZNF85,NSUN5P2,BMPR1A,AREG,VNN2,KLHL24,VIPR1,LCT,LEPR,NEK2,PCDHB14,KIF18A,RIBC2,APOE,FXYD2,CELSR2,AFF3,GZMA,SCML4,NLGN4X,TMEM236,FCGR1A,DIXDC1,SEC24D,CD96,MSI2,GRAP,OBSCN,AGAP1,NCF1,DDR2,FCGR3B,KIF26B,EBF1,GALNT10,DEFA4,GKAP1,NCF1C,JAM3,PRKCB,AR,RNASE3,HIC2,MYO7B,GYPA,CD8B,CSPG4,NCKAP5,TIGIT,NCF1B,GTF2H2C,FMNL1,RGPD2,PRAME,PCDHB13,FAM72B,GRAPL,FAM72A,ZNF138,ARHGAP11A,FCGR3A,MICA,LILRB3,HCP5,SNORA12,DDX12P,FAM72D,RPL23AP53,HAR1A,ZNF492,FCGR2C,GYPB,ZNF850,Cell_type
2.4916499,1.522371,1.6976776,0.64095753,1.3881953,-0.017372994,2.0098276,2.9597328,0.40761518,-0.0018207644,2.0586145,1.9916096,0.98314583,1.2477365,2.281772,0.3193013,1.6298676,1.1756968,0.18875563,0.28996244,0.6014005,2.1915185,0.7392152,0.33804595,0.82949436,1.1820713,0.26392674,1.3364805,0.8067653,0.25886515,0.20779814,1.390885,2.1011631,0.6201516,2.2128432,-0.040883265,0.799188,0.119517475,0.23431988,1.176378,2.4886994,2.4203837,1.7767293,1.3889947,0.6713423,1.0594746,0.023770908,0.5235046,1.3665364,2.589997,1.9274294,0.14603941,1.217368,0.9520932,0.26340023,2.741495,0.028922558,0.34457153,1.3505518,1.2203434,1.3093789,0.7692349,0.033409305,1.2744766,0.58316326,0.8307304,0.37290925,2.0157113,0.003838626,0.33553928,0.20841902,0.6941829,0.5705739,0.7470402,1.5936012,1.6841546,0.7816613,1.023187,0.55977577,2.4559407,0.8758926,1.1501135,0.80117524,0.8877145,0.79223776,0.589049,0.2334658,1.0203235,1.2917266,B
1.2818652,1.9978466,1.6726743,0.89021605,2.5946364,0.01226473,2.1746933,1.6416942,0.32311723,0.0030659747,1.9984728,1.8848581,1.5763626,1.029351,2.3308518,0.62361145,1.4902385,0.527997,0.09498344,0.12871552,1.0752076,2.2452128,0.80686885,0.51143324,0.8060434,1.2493951,0.8068783,1.5597796,0.36198235,0.39536268,0.14969209,1.643248,2.178413,0.98641443,1.153593,0.10801498,1.3683455,0.18484826,0.4869818,1.5084046,1.7164468,2.4841561,1.64906,1.4427023,0.38541996,0.92386067,0.04009933,0.43770406,1.2573775,2.5578325,1.7409916,1.0966729,1.1972682,0.65292335,0.31084487,2.622684,-0.010300948,0.43366095,1.4582319,1.3029082,0.63559073,0.38923296,0.4543916,0.107527494,0.46268725,0.6711,0.5770988,2.2602155,0.201381,0.9902997,0.7021585,0.61637384,0.6473653,0.8820236,1.5221491,1.8929987,1.2154155,0.9272221,0.49056187,2.1025178,0.116722174,1.3424944,0.45237264,0.8278001,0.52407974,0.2666476,0.39222366,0.10545798,1.450657,B
0.5325985,2.3043542,1.7140156,0.45054558,1.7930095,0.01857503,2.3337882,2.035088,0.44966435,0.008265124,2.1031125,2.0007117,1.1595428,1.0267935,2.3032517,0.40185687,1.5390357,0.84283835,0.13174702,0.007965141,1.2181729,2.3198597,0.309777,0.13152286,0.5788786,1.5098716,0.31367373,1.716394,0.88652164,0.32494405,0.2210627,1.5157204,2.3830807,1.0734141,1.4102396,0.17778134,0.4913824,0.17070992,0.70474726,1.3920062,1.1124387,2.643167,1.717492,1.4721404,0.23620464,1.4442937,0.03512507,0.20790052,0.77295816,2.5289333,1.4534216,0.9551427,1.2271086,1.3526134,0.09782169,2.7829523,-0.04263656,0.44072574,1.3417295,1.3308693,0.14808263,0.6955356,0.038442515,0.7674957,0.7856033,1.1522487,0.5502192,1.764485,0.1727921,0.32472265,0.29126576,1.0359812,0.52400315,1.1440506,1.6245097,1.9787176,1.1395537,1.2015566,0.32772547,2.5622659,0.22982562,1.2356174,0.81979364,0.9629533,0.4318146,0.9879823,0.30510828,-0.00029761752,1.378688,B
2.6447036,1.5203011,1.7045896,0.7012398,1.5076166,0.01199398,2.082671,3.050993,0.4259692,-0.03675793,2.0278008,2.0285742,0.99350345,1.2960528,2.2836154,0.39571172,1.6614665,1.1957389,0.25565207,0.16995355,0.5467003,2.198685,0.76255244,0.34182382,0.88755304,1.233916,0.3049836,1.340471,0.7903567,0.20133829,0.14610262,1.2940211,2.0684617,0.7223404,2.2051947,0.15080076,0.80220485,0.20845546,0.21288185,1.2210598,2.3589332,2.450737,1.7494476,1.3611493,0.6318375,1.2369974,0.03327822,0.38941234,1.2915505,2.4633324,1.9372053,-0.08183877,1.2378962,0.98327124,0.28524432,2.7281504,0.041662395,0.38623103,1.3432794,1.3048689,1.4350617,0.88366175,-0.03870713,1.3487839,0.54194516,0.7679509,0.37408507,2.019202,-0.006886306,0.35398525,0.26846382,0.799105,0.5127927,0.8076891,1.5789546,1.6992247,0.8265521,0.9773477,0.49011242,2.4048064,0.8810588,1.1125377,0.77460134,0.9506617,0.8530113,0.59931487,0.22955847,1.0791645,1.3201766,B
0.49849498,2.309631,1.7657218,0.4786799,1.9176883,0.0013960431,2.4654949,1.8795853,0.4192987,0.052177127,2.0885987,1.9825343,1.2259406,1.0334979,2.303765,0.347545,1.5064951,0.88908273,0.12394832,0.05040469,1.3798838,2.3508441,0.25244042,0.050753925,0.58769006,1.5284828,0.32426453,1.6915171,0.79547447,0.41147712,0.26124457,1.4834712,2.4152515,1.0682586,1.3328727,0.094320334,0.4364711,0.19465522,0.65375555,1.3538258,1.0598698,2.624769,1.6743113,1.5342773,0.26389295,1.6214632,0.008305917,0.15632746,0.40808058,2.4580379,1.4973305,0.78707105,1.2298477,1.242245,0.13876548,2.7680917,0.063051045,0.42654696,1.3332926,1.1945949,0.21058924,0.75184834,0.023058077,0.76601726,0.7326382,1.1756418,0.5101664,1.8623551,0.2203028,0.27010515,0.1929254,1.0094332,0.4352081,1.1745288,1.6206834,2.0247428,1.0539345,1.2058352,0.30974388,2.6242168,0.13577351,1.1996682,0.9008815,1.0095915,0.28287905,1.0129492,0.22468542,0.015325654,1.3513752,B
1.2149489,2.0638835,1.7277813,1.1012131,2.346124,0.075262286,2.4176543,2.3408432,0.5443438,-0.00629305,2.0800607,1.933292,0.6896003,1.0236331,2.2572074,0.6490486,1.6016113,0.80511904,0.2448723,0.05931025,1.3620998,2.2245643,0.65310526,0.28288966,0.59148145,1.4404442,0.034239303,1.6879438,0.95149505,0.131861,0.06988073,1.4157068,2.3876479,0.9424706,1.6532972,0.1352762,1.6845125,0.3265833,0.41955903,1.3060839,1.74352,2.7952385,1.5397986,1.3344599,0.17994745,1.4271835,0.029818604,0.65316904,1.2274035,2.7592194,0.95327675,1.66294,1.0995237,1.0019525,0.23586228,2.5973086,0.057797387,0.73734415,1.488315,1.2107724,0.648643,0.89059526,0.17071244,0.0909192,0.7208307,1.1233968,0.59974325,1.9138588,0.1826427,0.37245485,0.036498602,1.0085429,0.20938547,1.0388676,1.4365835,2.1489396,1.3130237,1.0815535,0.42635104,2.0474837,0.030521668,1.05292,0.7574914,1.0983422,0.7578631,0.0875288,0.28367156,0.06412606,1.2981606,B
2.4484355,1.5599174,1.684047,0.8740288,1.5102687,0.046405345,1.9950725,3.0141184,0.4895615,-0.034582414,2.0842216,2.0135229,1.0110081,1.1901294,2.2617579,0.33892924,1.6509625,1.2018362,0.24796246,0.13263828,0.6317991,2.2176986,0.81339175,0.33840892,0.91864866,1.2097477,0.30039382,1.2870134,0.7912177,0.17027017,0.12799983,1.3041723,2.1269898,0.72313577,2.2601795,-0.029154861,0.89088476,0.22919714,0.28688592,1.2428949,2.4464228,2.4217513,1.7001879,1.4274914,0.51077974,1.1224216,0.052966766,0.43559223,1.2918187,2.5571737,1.9183885,-0.038844746,1.1940166,0.9173969,0.21362686,2.6975737,-0.0044742515,0.36022687,1.3488115,1.1245338,1.2649119,0.8424482,0.11188599,1.3355026,0.6436411,0.67778903,0.41152024,1.9022475,0.061762895,0.38573855,0.23382762,0.7576254,0.64012337,0.8267002,1.6324244,1.6921935,0.93553144,1.0124037,0.5075528,2.404979,0.83022374,1.1617477,0.764325,0.92974514,0.8070068,0.6160375,0.23125733,0.97900736,1.2510267,B
0.4982946,2.3568852,1.8042248,0.60317653,1.911903,0.022371193,2.375969,2.0754752,0.3816877,0.017049136,2.12864,1.982829,1.1490284,0.9943124,2.3294299,0.38069165,1.4987763,0.89112115,0.15319306,0.024382167,1.3078256,2.362437,0.35090548,0.20051336,0.6557093,1.5079045,0.37769878,1.6864172,0.8551368,0.32648298,0.17246604,1.376539,2.4371693,1.1135015,1.3497138,0.18597803,0.6217222,0.2918051,0.6302418,1.3839797,1.1155704,2.6822054,1.6972891,1.512715,0.33644742,1.5528878,0.00668838,0.16431755,0.60058975,2.6199815,1.4639224,0.943318,1.2147948,1.2505034,0.09899671,2.7946446,0.10436427,0.45418215,1.2883754,1.3706474,0.24502815,0.7784701,0.030131629,0.8356353,0.7602487,1.2023629,0.5703914,1.8047106,0.14229847,0.36471665,0.28362843,0.97384965,0.5024941,1.1404644,1.6281712,2.0385094,0.9953938,1.1233187,0.28685072,2.5599656,0.13121644,1.2144644,0.7614265,0.97246104,0.3154026,0.94165945,0.3639722,0.052733053,1.3530476,B
1.4335887,2.0551765,1.6735036,0.8291561,2.7238736,0.0256098,2.2237582,1.6464218,0.35828704,-0.0349821,1.928944,1.9264859,1.4655203,1.0335972,2.3673813,0.63539714,1.4613986,0.5875692,0.120683536,0.14076322,0.9191777,2.2181854,0.745375,0.53764683,0.795353,1.2119484,0.8138412,1.522054,0.3399628,0.45217192,0.16213043,1.6346786,2.1066585,0.9601306,1.1051587,-0.023609662,1.4053193,0.23794885,0.45472163,1.487641,1.7218566,2.5138102,1.6684021,1.4469998,0.2099578,1.0464922,0.057610013,0.36913803,1.1483221,2.4243815,1.7088153,1.034632,1.2038571,0.6544707,0.23847318,2.6687584,-0.05092992,0.5166081,1.513021,1.3941017,0.6462376,0.5520708,0.34454226,0.23556204,0.49101567,0.7147039,0.49991205,2.169574,0.22897708,0.94922966,0.7235735,0.65081185,0.62435526,0.7718564,1.4942205,1.8726181,1.402948,0.930471,0.5795122,1.9673826,0.16747028,1.2389271,0.5094972,0.80141175,0.44018,0.23441514,0.44133097,0.2019692,1.4615948,B
0.27719057,1.9186906,1.761985,0.2871066,2.2738738,0.27610058,2.2459238,2.1621008,0.6883893,0.00048694122,2.2601912,1.9285517,1.1181834,1.4331533,2.4404674,0.39968696,1.4608645,0.85641336,0.54864305,0.2628618,1.2332292,2.0998032,0.62123287,0.13785782,1.1720406,1.4900217,0.10370008,1.5592346,0.686699,1.1565255,0.20527798,0.99510306,2.2038336,2.1048799,1.8630232,0.10988856,0.29213846,0.718132,1.0503147,1.4941356,2.3453822,2.521382,1.5422202,1.4786346,0.8798794,1.6312094,0.22156945,0.20795768,0.34294888,2.4164262,1.6362122,-0.047667127,1.2287196,1.2377207,0.41857624,2.7135363,0.13756017,0.2835992,1.2065988,1.2487671,0.15985973,1.760997,0.14903206,0.7887249,1.6242365,0.9069427,0.5445671,1.8304684,0.06372407,0.7104559,0.10958528,1.082955,0.28279382,1.2424066,1.6390833,2.0485575,1.9543606,0.9032722,0.13884136,2.075518,0.15560418,0.9345769,0.8860586,0.7292116,0.38216534,0.26506445,0.28233892,0.048615653,1.2193301,B
0.4953637,2.3984663,1.7758015,0.2440609,1.7737118,0.0056321826,2.3902092,1.9510316,0.40821314,0.020083254,2.118864,1.9113847,1.1775256,0.98974466,2.2843094,0.37760332,1.4915832,0.8297637,0.24315323,0.13453957,1.2777168,2.3257618,0.28438252,0.17140724,0.5297273,1.4938496,0.3229053,1.657044,0.81899405,0.3884824,0.12924135,1.3962085,2.41238,0.9485912,1.3080125,0.10041822,0.48121783,0.20717537,0.6935698,1.34728,0.94930077,2.7026699,1.7676039,1.5149429,0.30918568,1.573339,0.033537738,0.039790444,0.4219164,2.5273602,1.4852004,0.82825726,1.2131582,1.2543199,0.026368355,2.7978077,0.20142524,0.34974223,1.2912965,1.3433232,0.26181394,0.6802781,0.14259867,0.71305615,0.78962946,1.1843301,0.5368774,1.7922131,0.056193274,0.36340064,0.21675578,1.0138601,0.46573895,1.204776,1.6218617,2.0940316,1.1533984,1.1906624,0.22366211,2.7020657,0.3230352,1.200981,0.8109662,0.9508175,0.18371472,1.0477405,0.2818609,0.042579908,1.3087608,B
0.47884238,2.3899028,1.7739444,0.501703,1.8676924,0.04354298,2.3250968,2.0498226,0.377929,0.06587072,2.1232646,1.9254688,1.171215,1.0555747,2.293499,0.33376318,1.5166334,0.83676684,0.11169283,-0.00699485,1.3646442,2.3424494,0.30464846,0.14931397,0.6027848,1.4901218,0.38789818,1.6703559,0.7494906,0.30564794,0.16194783,1.4469918,2.4347808,1.0128796,1.3475386,0.12733158,0.48185915,0.25424677,0.6685286,1.418813,1.0863802,2.620478,1.6766098,1.5851709,0.15453161,1.5477707,-0.0015556423,0.12415924,0.60528433,2.5497015,1.4464891,0.81284183,1.2733794,1.2418493,0.07931618,2.8067575,0.060825393,0.43970665,1.3202772,1.3495191,0.19668336,0.6786784,0.024944847,0.7975622,0.81321925,1.1619755,0.5590391,1.8094058,0.10306327,0.34565115,0.27096623,1.0209365,0.4859528,1.1706657,1.60624,1.9799074,1.0283473,1.1889013,0.33328462,2.7731438,0.3372196,1.1787106,0.82282144,0.99154353,0.29968628,1.0619218,0.30427733,0.1452245,1.338998,B
0.40670693,2.3986638,1.7486129,0.46839806,1.8485575,-0.020402102,2.3895316,1.9361185,0.39208543,-0.037083104,2.124496,1.9624877,1.1660913,1.0066121,2.2696903,0.37539533,1.4861419,0.86580086,0.17560025,0.011030608,1.3555465,2.335584,0.29702923,0.15938137,0.5858821,1.5157208,0.33126903,1.6890988,0.900345,0.36512902,0.119447164,1.3808184,2.4364626,1.0361438,1.411413,0.17067966,0.40626824,0.23909941,0.70457876,1.3610709,1.132357,2.628948,1.7224057,1.5349298,0.3101834,1.5669742,0.0055282502,0.16520682,0.6206838,2.6240416,1.4924861,0.985035,1.2235427,1.2545059,0.06395049,2.8206182,0.03709872,0.50468564,1.2988982,1.4174391,0.26485705,0.709652,-0.010543519,0.85903925,0.80447406,1.3071088,0.51886076,1.8100401,0.18244095,0.31178367,0.22353429,1.0205816,0.50751346,1.2169416,1.6401222,2.0013905,0.97467667,1.2146531,0.41978022,2.5836353,0.2822519,1.2311171,0.86457914,0.988269,0.3271623,1.0667372,0.28710926,0.018276561,1.3178957,B
0.43315244,2.4527724,1.7967812,0.6448354,1.7692566,0.0038423107,2.3695083,1.8237802,0.30791646,-0.0034385163,2.1395786,1.9961488,1.1935674,0.9856124,2.347994,0.38587567,1.4634228,0.8708972,0.20876059,0.09662034,1.3202152,2.2755675,0.4282008,0.16900976,0.64180225,1.493383,0.29090938,1.6292621,0.8819943,0.31388682,0.10853385,1.4537823,2.4651828,0.97908896,1.3003093,0.021971202,0.6079622,0.37249535,0.6533329,1.4089803,1.1786896,2.625369,1.7617314,1.4755721,0.34666455,1.6214768,0.03810706,0.2705077,0.6304868,2.5705934,1.532305,0.8740673,1.288141,1.3379412,0.011793797,2.7614267,0.052632987,0.3456558,1.3130133,1.4545239,0.1522022,0.69892067,0.12681642,0.6228125,0.7219862,1.190975,0.5369776,1.8374711,0.27194273,0.32622322,0.44543165,0.97585386,0.52709705,1.1648585,1.5913244,1.9279624,1.0921118,1.1436126,0.38219056,2.4154904,0.21560547,1.2204572,0.79407144,1.0146275,0.32913402,0.9986494,0.3072351,0.13342984,1.3653837,B
0.31326497,2.0601437,1.709611,0.26822534,2.310657,0.27851945,2.1871188,2.008196,0.7320652,0.022628805,2.2261326,1.9415307,1.1777495,1.4812284,2.4595606,0.33985573,1.4567019,0.8307432,0.5241879,0.30721843,1.3315796,2.1150968,0.65923434,0.060134325,0.9833767,1.5074283,0.017682383,1.5656346,0.6901688,1.2267864,0.0521734,0.9861307,2.2369757,2.1534839,1.9125156,0.136017,0.50165254,0.6845076,1.1040518,1.470271,2.426238,2.4798827,1.5537232,1.5730257,0.67612123,1.6210933,0.17966786,0.2934645,0.5040158,2.2292109,1.6156205,-0.017497402,1.1709265,1.1617111,0.38858038,2.7643108,0.089772545,0.22782665,1.145644,1.3899474,0.20301749,1.9388956,0.31572342,0.8547531,1.5951419,1.0386599,0.5378803,1.8417941,0.085620254,0.6994487,0.088837944,0.97601694,0.29627958,1.3296771,1.6330547,2.0837789,1.9218876,0.91736597,0.16300437,1.9973474,0.17631173,0.9676547,0.91838986,0.72383726,0.33977807,0.36566916,0.37434274,0.06326373,1.248478,B
-0.06558298,1.8899271,1.6996377,0.19546577,2.217532,0.30404532,2.2125409,2.096693,0.7334754,-0.020584552,2.2168782,1.912189,1.1814766,1.4934863,2.4698887,0.42328963,1.393939,0.8076407,0.50744087,0.25892994,1.3300406,2.121281,0.62530804,0.16085662,1.149545,1.5698491,0.06295783,1.5936042,0.73751724,1.2908514,0.26071316,0.9969025,2.1616967,2.173917,1.8185635,0.102247275,0.3354286,0.70910084,1.0602323,1.5094116,2.3767369,2.5126894,1.5559661,1.4349167,0.794542,1.616091,0.21250963,0.21407154,0.4490088,2.2896914,1.6738882,-0.051583093,1.175093,1.2761344,0.42360488,2.7648387,-0.0069782278,0.29200652,1.196573,1.3219464,0.2157671,1.8478882,0.30075434,0.84850264,1.4927375,0.8419346,0.56788385,1.7912842,0.097113594,0.87758744,0.014378483,1.0946224,0.30601713,1.2128658,1.6029681,2.0880895,1.9316144,0.9573496,0.20407844,2.0917783,0.15293398,0.9249198,0.88350207,0.7472203,0.41295025,0.23057947,0.2478508,-0.028829377,1.2084438,B
0.5713916,2.4671888,1.7615037,0.43769237,1.9102583,0.029703435,2.3149183,2.0045123,0.37796247,-0.012871637,2.0981567,1.987207,1.140424,1.0361778,2.327862,0.345338,1.5194883,0.89398503,0.14055441,0.10692143,1.2088476,2.2938263,0.40018183,0.12011987,0.618313,1.4838736,0.34466568,1.6855422,0.8209308,0.35992488,0.13267583,1.4403776,2.4518006,1.0337805,1.4269966,0.16998762,0.521758,0.352738,0.64882016,1.3635675,1.1759454,2.6562881,1.713987,1.6060596,0.33842427,1.5281348,0.009103144,0.31891555,0.73130226,2.6908066,1.4948596,0.84141177,1.2630212,1.3001175,0.09692911,2.8080232,0.073623314,0.36068824,1.3148814,1.3602858,0.19079097,0.71336305,0.027260369,0.73652846,0.84435433,1.2597758,0.59131706,1.8623664,0.10854231,0.36261255,0.20759082,0.95334977,0.4214259,1.1787363,1.6378319,2.0060217,1.0658096,1.1746012,0.3759005,2.612813,0.24572986,1.1489795,0.81197995,1.015679,0.40058997,1.0468214,0.38330895,0.037926484,1.3366675,B
1.1401935,2.2397559,1.6455166,1.1821061,2.3225663,0.06502709,2.4766476,2.232592,0.64519644,-0.036103666,2.179351,1.9565969,0.67217284,1.0754257,2.1566732,0.5615102,1.6254122,0.78147835,0.22459045,0.09011959,1.3083555,2.3238564,0.5765349,0.342726,0.663098,1.4647306,0.11994178,1.7002658,0.85900784,0.0946277,0.08109022,1.4065223,2.3879309,1.1496382,1.61278,0.07719157,1.6102481,0.29667008,0.4077851,1.3258618,1.6927917,2.7564628,1.5217884,1.4262849,0.19147034,1.4145963,0.07964084,0.55721956,1.1202394,2.6593459,0.97609925,1.4208771,1.1532577,0.98394626,0.19011062,2.671716,0.13651556,0.7258504,1.4326916,1.0810196,0.5992956,1.0178003,0.106758915,0.19847302,0.89460814,1.0560865,0.634706,1.8414555,0.18734597,0.36527604,0.13307351,1.0726463,0.21071948,1.186389,1.4743462,2.1715453,1.4177077,1.0421376,0.36542344,1.9495237,0.020275898,1.0320086,0.7568694,1.1406834,0.67475563,0.13458064,0.328922,0.100433454,1.3051364,B
0.778794,1.7600089,1.863317,0.74638546,2.4802,0.06411278,2.3833597,1.4764285,0.14473625,-0.061806142,2.125733,2.0519006,1.0422548,0.92261076,2.3702645,0.07946483,1.6342671,0.9876691,0.13318723,0.18278277,0.4931366,2.6340532,0.2342803,0.5071929,0.74503434,1.3774168,0.61498344,1.6406744,0.4559768,0.46856424,0.25287133,1.4114938,2.1952784,0.66755486,1.435015,0.23984215,1.1842182,0.21601765,0.2555841,1.4115629,2.319795,2.7245426,1.4533553,1.4898204,0.12667449,1.2031121,0.10524936,0.09533825,0.40674332,2.526657,1.6414293,0.52523375,1.2532933,0.7311944,0.3304778,2.7396626,0.02872178,0.45079094,1.4890542,1.3530926,0.20023341,0.5320655,0.09569266,0.7563722,0.45570523,0.8439423,0.34857303,2.1127496,0.40031818,0.35977048,0.4824169,0.75042295,0.3792313,0.6387355,1.6520362,2.0528963,1.0725858,0.8566667,0.28830993,1.1969639,0.19556516,1.3765409,0.13107619,0.9131852,0.19837761,0.7172354,0.42481586,0.06975387,1.4550362,B
0.8398776,2.145642,1.6958697,1.1403055,2.255516,0.035997823,2.4558396,2.2401009,0.48931035,0.017271733,2.114028,1.9690052,0.88466394,1.1363356,2.2245069,0.582391,1.574146,0.8116375,0.25660038,0.13305497,1.1702702,2.2572777,0.527827,0.34185937,0.5973319,1.5204147,0.1719854,1.6633135,0.9223498,0.2289963,0.046602823,1.255484,2.3214762,0.877763,1.5204432,0.08291457,1.3899751,0.2500624,0.4285883,1.3082346,1.6482626,2.787581,1.5691116,1.3224641,0.24826796,1.2437643,0.04341983,0.5337531,1.2656804,2.7772398,1.1023371,1.4470073,1.2084144,1.0244232,0.21659887,2.7087965,0.15847147,0.6142693,1.4098808,1.2016016,0.5304135,0.8554094,0.025564944,0.13942091,0.8339658,1.0531114,0.61512756,1.8416945,0.17002492,0.38829297,0.09434634,1.0253052,0.28121164,0.9903039,1.4812984,2.0658522,1.207006,1.0832213,0.3114018,2.0632727,0.12642765,1.0703732,0.6595161,1.144177,0.49115208,0.12429754,0.28064486,0.04138996,1.3091017,B
1.2099271,1.7134836,1.8920362,0.6374272,2.1002057,0.044489536,1.9803982,1.665361,0.18348618,-0.004677511,1.87217,2.051784,1.0872322,0.8217451,2.5557644,0.31220743,1.5236634,1.1178422,-0.1194178,0.095222615,0.93011445,2.2432086,0.5210364,0.49913952,0.7100842,1.433749,0.11268512,1.4057122,1.0174594,0.3517565,-0.027242325,1.6842178,2.0788481,0.6579781,1.410048,1.2850139,0.36049527,0.19770822,0.44057116,1.3296118,2.156533,2.5964715,1.7325206,1.5560986,0.77939576,1.5336261,0.034835063,0.26558506,0.27872926,2.516818,1.3850862,-0.5358229,1.1443448,0.870512,0.37132016,2.5571487,-0.004327818,-0.012238138,1.3812306,1.49089,0.32643247,0.41381884,0.14698029,0.43491253,0.40704587,0.9873314,0.14802472,2.4768183,0.20885733,0.17860445,0.13372993,0.9120556,0.39426944,0.64606005,1.5327547,1.9889361,1.1586514,0.9093842,0.44365534,1.7358721,0.55565625,1.5244136,0.5481152,0.70932686,0.76431566,1.4770268,0.16110337,0.27380762,1.6014885,PreB
1.9305466,2.680991,2.4376717,1.3334738,2.5820644,-0.0046464633,2.0472162,2.7924552,0.77012646,0.025886284,1.7303352,2.537506,1.7654582,0.862731,2.7910194,0.2208375,1.1817535,1.1105314,0.2864567,1.1175828,0.623986,2.376672,0.9259285,0.46409646,0.6650656,1.1518563,1.6455939,1.1551269,0.4109578,0.95511603,0.22898129,1.4572828,2.1646934,0.6481813,1.3685335,0.48028228,0.5552916,0.41788387,-0.00073398394,1.7986687,1.4446095,1.904896,2.2816894,2.1914,1.0496038,2.0725212,0.45675635,1.1579554,1.0680948,2.3516772,1.115762,-0.39606085,1.1820359,1.8259915,1.1440469,2.7407982,0.24002193,-0.29174203,1.5705714,0.641858,0.44347158,0.4291801,0.015056736,-0.13521326,0.21472675,1.71241,0.5034893,3.1223736,1.5409093,0.92317724,1.4437966,0.4423177,1.3198358,0.8272025,0.9515283,1.6334984,1.1504159,0.7231297,0.9569482,0.22412002,0.8098074,1.7881405,0.29185006,1.9113396,0.48208264,1.4325705,1.2951423,0.5641466,1.2633599,PreB
0.637517,2.675226,1.7061534,1.9292094,2.737772,0.03414463,1.4729515,2.2866755,0.29580924,0.29543436,1.6718123,1.9869292,1.9290376,0.508965,2.774497,0.5595294,1.118696,0.7482805,-0.046084955,0.6906413,0.52851886,2.9291067,0.8444236,0.06462625,0.26319346,0.7188746,0.4134283,1.1938834,0.1911576,0.6027111,-0.06914853,1.2522902,2.217766,0.8324636,0.65067106,-0.009823405,1.5977682,0.34122247,0.112864986,1.5463892,0.7590944,2.3189542,2.1503046,1.538978,0.5224774,1.67386,0.16764055,-0.24822623,0.114409156,2.450005,1.2345511,-0.32025388,1.2620865,1.5478972,0.2570788,2.7757225,0.00072363095,0.025522208,1.6777029,1.6819016,0.04361798,0.5041552,0.36748037,0.065029144,0.26031822,1.1347299,0.31489274,2.705083,0.08301243,0.1212446,0.53172225,0.17515355,1.2171533,0.24613038,0.8519095,1.2522852,0.49890247,1.2494067,0.485419,2.0420299,0.843767,1.3299557,0.2541246,1.4415369,1.2588304,1.2614502,0.3278434,0.2641357,1.1866826,PreB
1.1015706,2.350963,2.114883,1.52585,0.98675615,0.1502907,2.555115,2.4543097,0.011939306,-0.062077925,1.9713868,2.3260596,1.3164916,0.5611039,2.067529,0.5263525,1.6335057,1.2871333,0.05567737,0.45256746,0.46359953,2.8833916,0.5275102,0.6898211,0.8209844,1.3030175,1.2807406,1.8217456,0.35199192,0.5479557,0.05672609,0.80628484,1.9949238,1.337863,0.6960896,0.25378317,1.9962121,0.027115855,0.15035747,1.0902938,1.4790149,2.6212945,2.2450693,1.8583376,0.9982492,0.13522843,0.22248055,0.046930455,0.62124443,2.4725308,0.80256224,-0.13036256,1.4294821,0.2841371,0.6908112,2.5560153,0.023595616,0.005860663,1.6174984,0.7537915,0.061395362,0.4394049,0.085819446,0.5188078,0.33097678,0.5434121,0.22172177,1.698044,0.46397492,-0.16593556,1.1426884,0.3095892,0.8652837,0.1805425,1.5323198,1.9259619,0.37989745,1.0706532,0.229714,1.468497,0.24134508,1.9082639,0.14883675,1.5920033,1.0262132,2.0163507,0.25532916,0.09116818,1.9863979,PreB
